754{}{}{}22.0{}{}{}1710.0{}{}{}Death{}{}{}17.0{}{}{}22.0{}{}{}17.0{}{}{}0.0{}{}{}Spooky Shade{}{}{}Spooky Shade{}{}{}7394.0{}{}{}1001.0{}{}{}Shade{}{}{}22.0{}{}{}0.0{}{}{}SPIRIT,WHITE,ABSTRACT
755{}{}{}18.0{}{}{}1856.0{}{}{}Death{}{}{}18.0{}{}{}38.0{}{}{}18.0{}{}{}0.0{}{}{}Headless Wight{}{}{}Headless Wight{}{}{}6871.0{}{}{}1002.0{}{}{}Wight{}{}{}18.0{}{}{}0.0{}{}{}BONE,SWORD,ROYAL,WARRIOR
756{}{}{}22.0{}{}{}2066.0{}{}{}Death{}{}{}17.0{}{}{}42.0{}{}{}12.0{}{}{}0.0{}{}{}Cloth Abomination{}{}{}Cloth Abomination{}{}{}6597.0{}{}{}1003.0{}{}{}Abomination{}{}{}17.0{}{}{}0.0{}{}{}BROWN,GREEN,MONSTER
757{}{}{}12.0{}{}{}1144.0{}{}{}Death{}{}{}22.0{}{}{}37.0{}{}{}22.0{}{}{}0.0{}{}{}Silverbone Construct{}{}{}Silverbone Construct{}{}{}7236.0{}{}{}1009.0{}{}{}Construct{}{}{}17.0
758{}{}{}13.0{}{}{}1145.0{}{}{}Life{}{}{}23.0{}{}{}28.0{}{}{}23.0{}{}{}0.0{}{}{}Skywatch Construct{}{}{}Skywatch Construct{}{}{}7362.0{}{}{}1011.0{}{}{}Construct{}{}{}18.0
759{}{}{}20.0{}{}{}1146.0{}{}{}Nature{}{}{}20.0{}{}{}30.0{}{}{}20.0{}{}{}0.0{}{}{}Treewall Construct{}{}{}Treewall Construct{}{}{}7465.0{}{}{}1012.0{}{}{}Construct{}{}{}15.0
760{}{}{}23.0{}{}{}1147.0{}{}{}Nature{}{}{}18.0{}{}{}33.0{}{}{}18.0{}{}{}0.0{}{}{}Willow Construct{}{}{}Willow Construct{}{}{}7550.0{}{}{}1013.0{}{}{}Construct{}{}{}13.0
761{}{}{}16.0{}{}{}1138.0{}{}{}Sorcery{}{}{}21.0{}{}{}31.0{}{}{}21.0{}{}{}0.0{}{}{}Astro Construct{}{}{}Astro Construct{}{}{}6496.0{}{}{}1014.0{}{}{}Construct{}{}{}16.0
762{}{}{}16.0{}{}{}1139.0{}{}{}Sorcery{}{}{}21.0{}{}{}31.0{}{}{}21.0{}{}{}0.0{}{}{}Bloodmail Construct{}{}{}Bloodmail Construct{}{}{}6530.0{}{}{}1015.0{}{}{}Construct{}{}{}16.0
763{}{}{}17.0{}{}{}1140.0{}{}{}Life{}{}{}22.0{}{}{}27.0{}{}{}22.0{}{}{}0.0{}{}{}Heavenshield Construct{}{}{}Heavenshield Construct{}{}{}6872.0{}{}{}1010.0{}{}{}Construct{}{}{}17.0
764{}{}{}25.0{}{}{}1141.0{}{}{}Chaos{}{}{}20.0{}{}{}33.0{}{}{}15.0{}{}{}0.0{}{}{}Magma Construct{}{}{}Magma Construct{}{}{}6986.0{}{}{}1007.0{}{}{}Construct{}{}{}15.0
765{}{}{}13.0{}{}{}1142.0{}{}{}Death{}{}{}16.0{}{}{}38.0{}{}{}23.0{}{}{}0.0{}{}{}Nightveil Construct{}{}{}Nightveil Construct{}{}{}7060.0{}{}{}1008.0{}{}{}Construct{}{}{}18.0
766{}{}{}27.0{}{}{}1143.0{}{}{}Chaos{}{}{}19.0{}{}{}32.0{}{}{}14.0{}{}{}0.0{}{}{}Redsteel Construct{}{}{}Redsteel Construct{}{}{}7164.0{}{}{}1006.0{}{}{}Construct{}{}{}14.0
767{}{}{}17.0{}{}{}1777.0{}{}{}Life{}{}{}17.0{}{}{}37.0{}{}{}22.0{}{}{}0.0{}{}{}Stag Guide{}{}{}Stag Guide{}{}{}7400.0{}{}{}1020.0{}{}{}Stag{}{}{}17.0{}{}{}0.0{}{}{}SPACE,PURPLE
768{}{}{}18.0{}{}{}1114.0{}{}{}Sorcery{}{}{}13.0{}{}{}40.0{}{}{}28.0{}{}{}0.0{}{}{}Bard Caroller{}{}{}Bard Caroller{}{}{}6510.0{}{}{}1018.0{}{}{}Bard{}{}{}13.0{}{}{}0.0{}{}{}BLUE,GREEN,HARP,ABSTRACT,CASTER
769{}{}{}18.0{}{}{}2374.0{}{}{}Nature{}{}{}18.0{}{}{}35.0{}{}{}18.0{}{}{}0.0{}{}{}Blizzard{}{}{}Blizzard{}{}{}6525.0{}{}{}1022.0{}{}{}Storm{}{}{}18.0{}{}{}0.0{}{}{}RED,LIGHTNING,ABSTRACT
770{}{}{}17.0{}{}{}1292.0{}{}{}Nature{}{}{}22.0{}{}{}37.0{}{}{}22.0{}{}{}0.0{}{}{}Evergreen Ent{}{}{}Evergreen Ent{}{}{}6743.0{}{}{}1023.0{}{}{}Ent{}{}{}12.0{}{}{}0.0{}{}{}BROWN,WOOD,GRASS,EARTH
771{}{}{}12.0{}{}{}1770.0{}{}{}Life{}{}{}18.0{}{}{}37.0{}{}{}22.0{}{}{}0.0{}{}{}Holiday Spirit{}{}{}Holiday Spirit{}{}{}6890.0{}{}{}1021.0{}{}{}Spirit{}{}{}17.0{}{}{}Willow{}{}{}Spirit
772{}{}{}21.0{}{}{}1531.0{}{}{}Chaos{}{}{}24.0{}{}{}30.0{}{}{}24.0{}{}{}0.0{}{}{}Gift Mimic{}{}{}Gift Mimic{}{}{}6812.0{}{}{}1024.0{}{}{}Mimic{}{}{}7.0{}{}{}0.0{}{}{}ABSTRACT
773{}{}{}18.0{}{}{}1300.0{}{}{}Nature{}{}{}18.0{}{}{}33.0{}{}{}18.0{}{}{}0.0{}{}{}Jingle Elf{}{}{}Jingle Elf{}{}{}6939.0{}{}{}1017.0{}{}{}Elf{}{}{}18.0{}{}{}0.0{}{}{}SWORD,SCYTHE,GREEN,WARRIOR,GRASS
774{}{}{}22.0{}{}{}1339.0{}{}{}Nature{}{}{}22.0{}{}{}39.0{}{}{}12.0{}{}{}0.0{}{}{}Jolly Old Giant{}{}{}Jolly Old Giant{}{}{}6940.0{}{}{}1016.0{}{}{}Giant{}{}{}12.0{}{}{}0.0{}{}{}CLUB,BROWN,WARRIOR,EARTH
775{}{}{}15.0{}{}{}2612.0{}{}{}Nature{}{}{}18.0{}{}{}40.0{}{}{}18.0{}{}{}0.0{}{}{}Pudding{}{}{}Pudding{}{}{}7140.0{}{}{}1019.0{}{}{}Dumpling{}{}{}18.0{}{}{}0.0{}{}{}
776{}{}{}23.0{}{}{}1797.0{}{}{}Nature{}{}{}23.0{}{}{}38.0{}{}{}8.0{}{}{}0.0{}{}{}Trollboar{}{}{}Trollboar{}{}{}7471.0{}{}{}1027.0{}{}{}Troll{}{}{}18.0{}{}{}0.0{}{}{}GREEN,BEER,SEX,HORN,WARRIOR
777{}{}{}18.0{}{}{}1638.0{}{}{}Death{}{}{}25.0{}{}{}43.0{}{}{}18.0{}{}{}0.0{}{}{}Ascendant Revenant{}{}{}Ascendant Revenant{}{}{}6489.0{}{}{}1028.0{}{}{}Revenant{}{}{}10.0{}{}{}0.0{}{}{}WATER,FISH,SPEAR,WARRIOR,GREEN,RED
778{}{}{}21.0{}{}{}1255.0{}{}{}Sorcery{}{}{}11.0{}{}{}36.0{}{}{}21.0{}{}{}0.0{}{}{}Fortune Dragon{}{}{}Fortune Dragon{}{}{}6774.0{}{}{}1029.0{}{}{}Dragon{}{}{}16.0{}{}{}0.0{}{}{}GOLD,ROYAL,JEWEL,MOUTH,CLAWS
779{}{}{}15.0{}{}{}2077.0{}{}{}Life{}{}{}25.0{}{}{}40.0{}{}{}15.0{}{}{}0.0{}{}{}Solar Amaranth{}{}{}Solar Amaranth{}{}{}7370.0{}{}{}1035.0{}{}{}Amaranth{}{}{}15.0{}{}{}Planetary{}{}{}Amaranth
780{}{}{}21.0{}{}{}2397.0{}{}{}Nature{}{}{}15.0{}{}{}31.0{}{}{}21.0{}{}{}0.0{}{}{}Vernal Wolpertinger{}{}{}Vernal Wolpertinger{}{}{}7396.0{}{}{}1042.0{}{}{}Wolpertinger{}{}{}20.0{}{}{}0.0{}{}{}BROWN,HORN,WINGS,CLAWS,CASTER
781{}{}{}17.0{}{}{}1309.0{}{}{}Nature{}{}{}17.0{}{}{}42.0{}{}{}17.0{}{}{}0.0{}{}{}Squash{}{}{}Squash{}{}{}7397.0{}{}{}1036.0{}{}{}Dumpling{}{}{}17.0{}{}{}0.0{}{}{}
782{}{}{}21.0{}{}{}2108.0{}{}{}Life{}{}{}21.0{}{}{}26.0{}{}{}11.0{}{}{}0.0{}{}{}Apis Adolescent{}{}{}Apis Adolescent{}{}{}6475.0{}{}{}1037.0{}{}{}Apis{}{}{}21.0{}{}{}Apis{}{}{}Defender
783{}{}{}23.0{}{}{}1227.0{}{}{}Chaos{}{}{}15.0{}{}{}33.0{}{}{}23.0{}{}{}0.0{}{}{}Bunny Devil{}{}{}Bunny Devil{}{}{}6546.0{}{}{}1038.0{}{}{}Devil{}{}{}10.0{}{}{}0.0{}{}{}SWORD,RED,HORN
784{}{}{}5.0{}{}{}1575.0{}{}{}Life{}{}{}25.0{}{}{}39.0{}{}{}15.0{}{}{}0.0{}{}{}Chocolate Paragon{}{}{}Chocolate Paragon{}{}{}6590.0{}{}{}1039.0{}{}{}Paragon{}{}{}25.0{}{}{}Emerald{}{}{}Paragon
785{}{}{}16.0{}{}{}1252.0{}{}{}Nature{}{}{}21.0{}{}{}28.0{}{}{}16.0{}{}{}0.0{}{}{}Dryad Sunbather{}{}{}Dryad Sunbather{}{}{}6698.0{}{}{}1030.0{}{}{}Dryad{}{}{}21.0{}{}{}0.0{}{}{}GREEN,GRASS,EARTH,ORB,CASTER
786{}{}{}26.0{}{}{}2434.0{}{}{}Chaos{}{}{}11.0{}{}{}31.0{}{}{}16.0{}{}{}0.0{}{}{}Festival Smog{}{}{}Festival Smog{}{}{}6754.0{}{}{}1031.0{}{}{}Smog{}{}{}21.0{}{}{}0.0{}{}{}ABSTRACT,MOUTH,GREEN,BROWN,POISON
787{}{}{}23.0{}{}{}1532.0{}{}{}Chaos{}{}{}23.0{}{}{}30.0{}{}{}23.0{}{}{}0.0{}{}{}Killer Cooler{}{}{}Killer Cooler{}{}{}6944.0{}{}{}1032.0{}{}{}Mimic{}{}{}9.0{}{}{}0.0{}{}{}ABSTRACT
788{}{}{}17.0{}{}{}1306.0{}{}{}Nature{}{}{}17.0{}{}{}42.0{}{}{}17.0{}{}{}0.0{}{}{}Melon{}{}{}Melon{}{}{}7003.0{}{}{}1034.0{}{}{}Dumpling{}{}{}17.0{}{}{}0.0{}{}{}
789{}{}{}17.0{}{}{}2611.0{}{}{}Nature{}{}{}17.0{}{}{}42.0{}{}{}17.0{}{}{}0.0{}{}{}Omelette{}{}{}Omelette{}{}{}7081.0{}{}{}1040.0{}{}{}Dumpling{}{}{}17.0{}{}{}0.0{}{}{}
790{}{}{}16.0{}{}{}1834.0{}{}{}Sorcery{}{}{}16.0{}{}{}31.0{}{}{}16.0{}{}{}0.0{}{}{}Ovoid Vortex{}{}{}Ovoid Vortex{}{}{}7087.0{}{}{}1041.0{}{}{}Vortex{}{}{}26.0{}{}{}0.0{}{}{}LIGHTNING,WIND,BLUE,WATER,CASTER
791{}{}{}19.0{}{}{}1848.0{}{}{}Sorcery{}{}{}19.0{}{}{}29.0{}{}{}19.0{}{}{}0.0{}{}{}Inflatable Watcher{}{}{}Inflatable Watcher{}{}{}6922.0{}{}{}1043.0{}{}{}Watcher{}{}{}19.0{}{}{}0.0{}{}{}BLUE,MONSTER,MOUTH,WATER
792{}{}{}16.0{}{}{}792.0{}{}{}Nature{}{}{}19.0{}{}{}31.0{}{}{}19.0{}{}{}0.0{}{}{}Tanukrook{}{}{}Tanukrook{}{}{}7430.0{}{}{}1044.0{}{}{}Tanukrook{}{}{}19.0
793{}{}{}18.0{}{}{}1130.0{}{}{}Nature{}{}{}18.0{}{}{}33.0{}{}{}18.0{}{}{}0.0{}{}{}Mogwai{}{}{}Mogwai{}{}{}7029.0{}{}{}1211.0{}{}{}Mogwai{}{}{}18.0
794{}{}{}18.0{}{}{}1131.0{}{}{}Sorcery{}{}{}18.0{}{}{}33.0{}{}{}18.0{}{}{}0.0{}{}{}Purrghast{}{}{}Purrghast{}{}{}7143.0{}{}{}1212.0{}{}{}Purrghast{}{}{}18.0
795{}{}{}18.0{}{}{}1356.0{}{}{}Chaos{}{}{}18.0{}{}{}30.0{}{}{}18.0{}{}{}0.0{}{}{}Colg{}{}{}Colg{}{}{}6601.0{}{}{}1045.0{}{}{}Godspawn{}{}{}18.0
796{}{}{}18.0{}{}{}1357.0{}{}{}Sorcery{}{}{}18.0{}{}{}33.0{}{}{}18.0{}{}{}0.0{}{}{}Darksulker{}{}{}Darksulker{}{}{}6630.0{}{}{}1046.0{}{}{}Godspawn{}{}{}18.0
797{}{}{}20.0{}{}{}1358.0{}{}{}Sorcery{}{}{}20.0{}{}{}22.0{}{}{}25.0{}{}{}0.0{}{}{}Diamant{}{}{}Diamant{}{}{}6662.0{}{}{}1048.0{}{}{}Godspawn{}{}{}15.0
798{}{}{}25.0{}{}{}1364.0{}{}{}Nature{}{}{}14.0{}{}{}30.0{}{}{}15.0{}{}{}0.0{}{}{}Kapre{}{}{}Kapre{}{}{}6943.0{}{}{}1047.0{}{}{}Godspawn{}{}{}20.0
799{}{}{}14.0{}{}{}1366.0{}{}{}Death{}{}{}17.0{}{}{}39.0{}{}{}24.0{}{}{}0.0{}{}{}Linta{}{}{}Linta{}{}{}6975.0{}{}{}1050.0{}{}{}Godspawn{}{}{}17.0
800{}{}{}18.0{}{}{}1368.0{}{}{}Chaos{}{}{}18.0{}{}{}33.0{}{}{}18.0{}{}{}0.0{}{}{}Noxpit{}{}{}Noxpit{}{}{}7076.0{}{}{}1051.0{}{}{}Godspawn{}{}{}18.0
801{}{}{}22.0{}{}{}1370.0{}{}{}Life{}{}{}17.0{}{}{}29.0{}{}{}22.0{}{}{}0.0{}{}{}Tenbran{}{}{}Tenbran{}{}{}7433.0{}{}{}1052.0{}{}{}Godspawn{}{}{}17.0
802{}{}{}17.0{}{}{}1429.0{}{}{}Life{}{}{}17.0{}{}{}32.0{}{}{}17.0{}{}{}0.0{}{}{}Amphisbaena Chef{}{}{}Amphisbaena Chef{}{}{}6455.0{}{}{}1068.0{}{}{}Amphisbaena{}{}{}22.0
803{}{}{}17.0{}{}{}1433.0{}{}{}Life{}{}{}17.0{}{}{}32.0{}{}{}17.0{}{}{}0.0{}{}{}Amphisbaena Arbitrator{}{}{}Amphisbaena Arbitrator{}{}{}6454.0{}{}{}1067.0{}{}{}Amphisbaena{}{}{}22.0
804{}{}{}17.0{}{}{}1432.0{}{}{}Life{}{}{}17.0{}{}{}32.0{}{}{}17.0{}{}{}0.0{}{}{}Amphisbaena Vaccinator{}{}{}Amphisbaena Vaccinator{}{}{}6459.0{}{}{}1072.0{}{}{}Amphisbaena{}{}{}22.0
805{}{}{}17.0{}{}{}1428.0{}{}{}Life{}{}{}17.0{}{}{}32.0{}{}{}17.0{}{}{}0.0{}{}{}Amphisbaena Gardener{}{}{}Amphisbaena Gardener{}{}{}6456.0{}{}{}1069.0{}{}{}Amphisbaena{}{}{}22.0
806{}{}{}18.0{}{}{}1430.0{}{}{}Life{}{}{}17.0{}{}{}33.0{}{}{}17.0{}{}{}0.0{}{}{}Amphisbaena Inspector{}{}{}Amphisbaena Inspector{}{}{}6457.0{}{}{}1070.0{}{}{}Amphisbaena{}{}{}22.0
807{}{}{}17.0{}{}{}1431.0{}{}{}Life{}{}{}17.0{}{}{}29.0{}{}{}17.0{}{}{}0.0{}{}{}Amphisbaena Prospector{}{}{}Amphisbaena Prospector{}{}{}6458.0{}{}{}1071.0{}{}{}Amphisbaena{}{}{}22.0
808{}{}{}19.0{}{}{}2133.0{}{}{}Sorcery{}{}{}19.0{}{}{}31.0{}{}{}19.0{}{}{}0.0{}{}{}Arcane Automaton{}{}{}Arcane Automaton{}{}{}6483.0{}{}{}1074.0{}{}{}Automaton{}{}{}19.0
809{}{}{}19.0{}{}{}2134.0{}{}{}Sorcery{}{}{}19.0{}{}{}31.0{}{}{}19.0{}{}{}0.0{}{}{}Cursed Automaton{}{}{}Cursed Automaton{}{}{}6621.0{}{}{}1075.0{}{}{}Automaton{}{}{}19.0
810{}{}{}17.0{}{}{}2135.0{}{}{}Sorcery{}{}{}20.0{}{}{}32.0{}{}{}20.0{}{}{}0.0{}{}{}Decrepit Automaton{}{}{}Decrepit Automaton{}{}{}6641.0{}{}{}1076.0{}{}{}Automaton{}{}{}20.0
811{}{}{}19.0{}{}{}2132.0{}{}{}Sorcery{}{}{}19.0{}{}{}34.0{}{}{}19.0{}{}{}0.0{}{}{}Ancient Automaton{}{}{}Ancient Automaton{}{}{}6462.0{}{}{}1073.0{}{}{}Automaton{}{}{}19.0
812{}{}{}19.0{}{}{}2136.0{}{}{}Sorcery{}{}{}19.0{}{}{}31.0{}{}{}19.0{}{}{}0.0{}{}{}Luxury Automaton{}{}{}Luxury Automaton{}{}{}6983.0{}{}{}1077.0{}{}{}Automaton{}{}{}19.0
813{}{}{}19.0{}{}{}2137.0{}{}{}Sorcery{}{}{}19.0{}{}{}34.0{}{}{}19.0{}{}{}0.0{}{}{}Siege Automaton{}{}{}Siege Automaton{}{}{}7235.0{}{}{}1078.0{}{}{}Automaton{}{}{}19.0
814{}{}{}18.0{}{}{}2138.0{}{}{}Sorcery{}{}{}18.0{}{}{}33.0{}{}{}18.0{}{}{}0.0{}{}{}War Automaton{}{}{}War Automaton{}{}{}7524.0{}{}{}1079.0{}{}{}Automaton{}{}{}18.0
815{}{}{}18.0{}{}{}1202.0{}{}{}Chaos{}{}{}18.0{}{}{}38.0{}{}{}18.0{}{}{}0.0{}{}{}Cave Cockatrice{}{}{}Cave Cockatrice{}{}{}6566.0{}{}{}1082.0{}{}{}Cockatrice{}{}{}18.0
816{}{}{}18.0{}{}{}1204.0{}{}{}Chaos{}{}{}18.0{}{}{}38.0{}{}{}18.0{}{}{}0.0{}{}{}Cold Cockatrice{}{}{}Cold Cockatrice{}{}{}6599.0{}{}{}1084.0{}{}{}Cockatrice{}{}{}18.0
817{}{}{}18.0{}{}{}1200.0{}{}{}Chaos{}{}{}18.0{}{}{}38.0{}{}{}18.0{}{}{}0.0{}{}{}Clamorous Cockatrice{}{}{}Clamorous Cockatrice{}{}{}6548.0{}{}{}1080.0{}{}{}Cockatrice{}{}{}18.0
818{}{}{}18.0{}{}{}1201.0{}{}{}Chaos{}{}{}18.0{}{}{}35.0{}{}{}18.0{}{}{}0.0{}{}{}Carrion Cockatrice{}{}{}Carrion Cockatrice{}{}{}6556.0{}{}{}1081.0{}{}{}Cockatrice{}{}{}18.0
819{}{}{}16.0{}{}{}1203.0{}{}{}Chaos{}{}{}18.0{}{}{}36.0{}{}{}18.0{}{}{}0.0{}{}{}Clawing Cockatrice{}{}{}Clawing Cockatrice{}{}{}6594.0{}{}{}1083.0{}{}{}Cockatrice{}{}{}18.0
820{}{}{}18.0{}{}{}1205.0{}{}{}Chaos{}{}{}18.0{}{}{}38.0{}{}{}18.0{}{}{}0.0{}{}{}Contagious Cockatrice{}{}{}Contagious Cockatrice{}{}{}6605.0{}{}{}1085.0{}{}{}Cockatrice{}{}{}18.0
821{}{}{}20.0{}{}{}1446.0{}{}{}Death{}{}{}18.0{}{}{}30.0{}{}{}23.0{}{}{}0.0{}{}{}Amorphous Shambler{}{}{}Amorphous Shambler{}{}{}6453.0{}{}{}1086.0{}{}{}Sea Shambler{}{}{}13.0
822{}{}{}22.0{}{}{}1451.0{}{}{}Death{}{}{}17.0{}{}{}30.0{}{}{}22.0{}{}{}0.0{}{}{}Shambler Recruiter{}{}{}Shambler Recruiter{}{}{}7221.0{}{}{}1091.0{}{}{}Sea Shambler{}{}{}12.0
823{}{}{}22.0{}{}{}1447.0{}{}{}Death{}{}{}17.0{}{}{}32.0{}{}{}22.0{}{}{}0.0{}{}{}Innocent Shambler{}{}{}Innocent Shambler{}{}{}6923.0{}{}{}1088.0{}{}{}Sea Shambler{}{}{}12.0
824{}{}{}22.0{}{}{}1449.0{}{}{}Death{}{}{}17.0{}{}{}30.0{}{}{}22.0{}{}{}0.0{}{}{}Shambler Rescuer{}{}{}Shambler Rescuer{}{}{}7219.0{}{}{}1087.0{}{}{}Sea Shambler{}{}{}12.0
825{}{}{}23.0{}{}{}1448.0{}{}{}Death{}{}{}17.0{}{}{}33.0{}{}{}23.0{}{}{}0.0{}{}{}Lugubrious Shambler{}{}{}Lugubrious Shambler{}{}{}6978.0{}{}{}1090.0{}{}{}Sea Shambler{}{}{}12.0
826{}{}{}19.0{}{}{}1437.0{}{}{}Sorcery{}{}{}17.0{}{}{}39.0{}{}{}19.0{}{}{}0.0{}{}{}Sparktail Courier{}{}{}Sparktail Courier{}{}{}7376.0{}{}{}1098.0{}{}{}Sparktail{}{}{}17.0
827{}{}{}22.0{}{}{}1442.0{}{}{}Nature{}{}{}16.0{}{}{}42.0{}{}{}22.0{}{}{}0.0{}{}{}Battrap{}{}{}Battrap{}{}{}6519.0{}{}{}1093.0{}{}{}Snaptrap{}{}{}12.0
828{}{}{}21.0{}{}{}1445.0{}{}{}Nature{}{}{}16.0{}{}{}41.0{}{}{}21.0{}{}{}0.0{}{}{}Snaptrap Cultivar{}{}{}Snaptrap Cultivar{}{}{}7367.0{}{}{}1094.0{}{}{}Snaptrap{}{}{}11.0
829{}{}{}21.0{}{}{}1441.0{}{}{}Nature{}{}{}16.0{}{}{}41.0{}{}{}21.0{}{}{}0.0{}{}{}Wizened Snaptrap{}{}{}Wizened Snaptrap{}{}{}7562.0{}{}{}1097.0{}{}{}Snaptrap{}{}{}11.0
830{}{}{}23.0{}{}{}1443.0{}{}{}Nature{}{}{}13.0{}{}{}43.0{}{}{}23.0{}{}{}0.0{}{}{}Parasitic Snaptrap{}{}{}Parasitic Snaptrap{}{}{}7094.0{}{}{}1095.0{}{}{}Snaptrap{}{}{}8.0
831{}{}{}20.0{}{}{}1444.0{}{}{}Nature{}{}{}18.0{}{}{}40.0{}{}{}20.0{}{}{}0.0{}{}{}Alluring Snaptrap{}{}{}Alluring Snaptrap{}{}{}6451.0{}{}{}1092.0{}{}{}Snaptrap{}{}{}10.0
832{}{}{}20.0{}{}{}1440.0{}{}{}Nature{}{}{}18.0{}{}{}40.0{}{}{}20.0{}{}{}0.0{}{}{}Sticky Snaptrap{}{}{}Sticky Snaptrap{}{}{}7408.0{}{}{}1096.0{}{}{}Snaptrap{}{}{}13.0
833{}{}{}20.0{}{}{}1438.0{}{}{}Sorcery{}{}{}15.0{}{}{}40.0{}{}{}20.0{}{}{}0.0{}{}{}Sparktail Professor{}{}{}Sparktail Professor{}{}{}7379.0{}{}{}1101.0{}{}{}Sparktail{}{}{}15.0
834{}{}{}18.0{}{}{}1435.0{}{}{}Sorcery{}{}{}16.0{}{}{}38.0{}{}{}21.0{}{}{}0.0{}{}{}Sparktail Officer{}{}{}Sparktail Officer{}{}{}7378.0{}{}{}1100.0{}{}{}Sparktail{}{}{}16.0
835{}{}{}21.0{}{}{}1434.0{}{}{}Sorcery{}{}{}16.0{}{}{}38.0{}{}{}21.0{}{}{}0.0{}{}{}Sparktail Student{}{}{}Sparktail Student{}{}{}7381.0{}{}{}1103.0{}{}{}Sparktail{}{}{}16.0
836{}{}{}19.0{}{}{}1439.0{}{}{}Sorcery{}{}{}16.0{}{}{}39.0{}{}{}19.0{}{}{}0.0{}{}{}Sparktail Searcher{}{}{}Sparktail Searcher{}{}{}7380.0{}{}{}1102.0{}{}{}Sparktail{}{}{}16.0
837{}{}{}21.0{}{}{}1436.0{}{}{}Sorcery{}{}{}16.0{}{}{}38.0{}{}{}21.0{}{}{}0.0{}{}{}Sparktail Engineer{}{}{}Sparktail Engineer{}{}{}7377.0{}{}{}1099.0{}{}{}Sparktail{}{}{}16.0
838{}{}{}21.0{}{}{}1715.0{}{}{}Death{}{}{}11.0{}{}{}26.0{}{}{}21.0{}{}{}0.0{}{}{}Shadow Zealot{}{}{}Shadow Zealot{}{}{}7217.0{}{}{}1107.0{}{}{}Shadow{}{}{}21.0
839{}{}{}22.0{}{}{}1717.0{}{}{}Death{}{}{}12.0{}{}{}24.0{}{}{}22.0{}{}{}0.0{}{}{}Shadow Moth{}{}{}Shadow Moth{}{}{}7214.0{}{}{}1108.0{}{}{}Shadow{}{}{}22.0
840{}{}{}22.0{}{}{}1716.0{}{}{}Death{}{}{}12.0{}{}{}27.0{}{}{}22.0{}{}{}0.0{}{}{}Shadow Cobra{}{}{}Shadow Cobra{}{}{}7211.0{}{}{}1109.0{}{}{}Shadow{}{}{}22.0
841{}{}{}21.0{}{}{}1718.0{}{}{}Death{}{}{}11.0{}{}{}26.0{}{}{}21.0{}{}{}0.0{}{}{}Shadow Wolf{}{}{}Shadow Wolf{}{}{}7216.0{}{}{}1106.0{}{}{}Shadow{}{}{}21.0
842{}{}{}23.0{}{}{}1713.0{}{}{}Death{}{}{}13.0{}{}{}22.0{}{}{}23.0{}{}{}0.0{}{}{}Shadow Demon{}{}{}Shadow Demon{}{}{}7212.0{}{}{}1104.0{}{}{}Shadow{}{}{}23.0
843{}{}{}22.0{}{}{}1714.0{}{}{}Death{}{}{}12.0{}{}{}27.0{}{}{}22.0{}{}{}0.0{}{}{}Shadow Juggernaut{}{}{}Shadow Juggernaut{}{}{}7213.0{}{}{}1105.0{}{}{}Shadow{}{}{}22.0
844{}{}{}12.0{}{}{}1827.0{}{}{}Death{}{}{}25.0{}{}{}32.0{}{}{}15.0{}{}{}0.0{}{}{}Angelic Voidlord{}{}{}Angelic Voidlord{}{}{}6469.0{}{}{}1115.0{}{}{}Voidlord{}{}{}20.0
845{}{}{}16.0{}{}{}1823.0{}{}{}Death{}{}{}21.0{}{}{}36.0{}{}{}16.0{}{}{}0.0{}{}{}Vampiric Voidlord{}{}{}Vampiric Voidlord{}{}{}7504.0{}{}{}1110.0{}{}{}Voidlord{}{}{}21.0
846{}{}{}16.0{}{}{}1825.0{}{}{}Death{}{}{}21.0{}{}{}36.0{}{}{}16.0{}{}{}0.0{}{}{}Feral Voidlord{}{}{}Feral Voidlord{}{}{}7544.0{}{}{}1111.0{}{}{}Voidlord{}{}{}16.0
847{}{}{}17.0{}{}{}1826.0{}{}{}Death{}{}{}22.0{}{}{}37.0{}{}{}17.0{}{}{}0.0{}{}{}Imperial Voidlord{}{}{}Imperial Voidlord{}{}{}6909.0{}{}{}1114.0{}{}{}Voidlord{}{}{}17.0
848{}{}{}13.0{}{}{}1828.0{}{}{}Death{}{}{}26.0{}{}{}33.0{}{}{}13.0{}{}{}0.0{}{}{}Demonic Voidlord{}{}{}Demonic Voidlord{}{}{}6646.0{}{}{}1112.0{}{}{}Voidlord{}{}{}21.0
849{}{}{}16.0{}{}{}1824.0{}{}{}Death{}{}{}21.0{}{}{}36.0{}{}{}16.0{}{}{}0.0{}{}{}Subversive Voidlord{}{}{}Subversive Voidlord{}{}{}7418.0{}{}{}1113.0{}{}{}Voidlord{}{}{}16.0
850{}{}{}16.0{}{}{}1862.0{}{}{}Life{}{}{}16.0{}{}{}36.0{}{}{}16.0{}{}{}0.0{}{}{}Dancing Wisp{}{}{}Dancing Wisp{}{}{}6626.0{}{}{}1117.0{}{}{}Wisp{}{}{}26.0
851{}{}{}15.0{}{}{}1867.0{}{}{}Life{}{}{}15.0{}{}{}35.0{}{}{}15.0{}{}{}0.0{}{}{}Abyssal Wisp{}{}{}Abyssal Wisp{}{}{}6434.0{}{}{}1116.0{}{}{}Wisp{}{}{}25.0
