528{}{}{}Cyclone Cloud{}{}{}2.0{}{}{}15.0{}{}{}442.0{}{}{}2431.0
529{}{}{}Hurricane Cloud{}{}{}2.0{}{}{}15.0{}{}{}443.0{}{}{}2434.0
530{}{}{}Lord Cloud{}{}{}2.0{}{}{}15.0{}{}{}444.0{}{}{}2439.0
531{}{}{}Sandstone Ore{}{}{}2.0{}{}{}15.0{}{}{}445.0{}{}{}6427.0
532{}{}{}Redstone Ore{}{}{}2.0{}{}{}15.0{}{}{}446.0{}{}{}6426.0
533{}{}{}Boulder Ore{}{}{}2.0{}{}{}15.0{}{}{}447.0{}{}{}6422.0
534{}{}{}Iron Ore{}{}{}2.0{}{}{}15.0{}{}{}448.0{}{}{}6423.0
535{}{}{}Silver Ore{}{}{}2.0{}{}{}15.0{}{}{}449.0{}{}{}6428.0
536{}{}{}Mithril Ore{}{}{}2.0{}{}{}15.0{}{}{}450.0{}{}{}6425.0
537{}{}{}Varve Charm{}{}{}2.0{}{}{}15.0{}{}{}451.0{}{}{}2316.0
538{}{}{}Leda Charm{}{}{}2.0{}{}{}15.0{}{}{}452.0{}{}{}2311.0
539{}{}{}Tainted Charm{}{}{}2.0{}{}{}15.0{}{}{}453.0{}{}{}2315.0
540{}{}{}Putrid Charm{}{}{}2.0{}{}{}15.0{}{}{}454.0{}{}{}2312.0
541{}{}{}Rancid Charm{}{}{}2.0{}{}{}15.0{}{}{}455.0{}{}{}2313.0
542{}{}{}Diamond Charm{}{}{}2.0{}{}{}15.0{}{}{}456.0{}{}{}2310.0
543{}{}{}Mauler Maul{}{}{}2.0{}{}{}15.0{}{}{}457.0{}{}{}5247.0
544{}{}{}Trickster Maul{}{}{}2.0{}{}{}15.0{}{}{}458.0{}{}{}5249.0
545{}{}{}Captain Maul{}{}{}2.0{}{}{}15.0{}{}{}459.0{}{}{}5244.0
546{}{}{}Enforcer Maul{}{}{}2.0{}{}{}15.0{}{}{}460.0{}{}{}5245.0
547{}{}{}Brute Maul{}{}{}2.0{}{}{}15.0{}{}{}461.0{}{}{}5243.0
548{}{}{}Blademaster Maul{}{}{}2.0{}{}{}15.0{}{}{}462.0{}{}{}5242.0
549{}{}{}Shogun Maul{}{}{}2.0{}{}{}15.0{}{}{}463.0{}{}{}5248.0
550{}{}{}Naturalist Dew{}{}{}2.0{}{}{}15.0{}{}{}464.0{}{}{}2785.0
551{}{}{}Raincaller Dew{}{}{}2.0{}{}{}15.0{}{}{}465.0{}{}{}2787.0
552{}{}{}Proliferator Dew{}{}{}2.0{}{}{}15.0{}{}{}466.0{}{}{}2786.0
553{}{}{}Warden Dew{}{}{}2.0{}{}{}15.0{}{}{}467.0{}{}{}2790.0
554{}{}{}Keeper Dew{}{}{}2.0{}{}{}15.0{}{}{}468.0{}{}{}2784.0
555{}{}{}Vindicator Dew{}{}{}2.0{}{}{}15.0{}{}{}469.0{}{}{}2789.0
556{}{}{}Ebony Branch{}{}{}2.0{}{}{}15.0{}{}{}470.0{}{}{}1999.0
557{}{}{}Ashwood Branch{}{}{}2.0{}{}{}15.0{}{}{}471.0{}{}{}1997.0
558{}{}{}Hemlock Branch{}{}{}2.0{}{}{}15.0{}{}{}472.0{}{}{}2002.0
559{}{}{}Timeworn Branch{}{}{}2.0{}{}{}15.0{}{}{}473.0{}{}{}2003.0
560{}{}{}Elder Branch{}{}{}2.0{}{}{}15.0{}{}{}474.0{}{}{}2001.0
561{}{}{}Ancient Branch{}{}{}2.0{}{}{}15.0{}{}{}475.0{}{}{}1996.0
562{}{}{}Slate of Rebirth{}{}{}1.0{}{}{}11.0{}{}{}52.0{}{}{}4342.0
563{}{}{}Sacrificer Totem{}{}{}2.0{}{}{}15.0{}{}{}477.0{}{}{}11611.0
564{}{}{}Shaman Totem{}{}{}2.0{}{}{}15.0{}{}{}478.0{}{}{}11612.0
565{}{}{}Inscriber Totem{}{}{}2.0{}{}{}15.0{}{}{}479.0{}{}{}11608.0
566{}{}{}Ritualist Totem{}{}{}2.0{}{}{}15.0{}{}{}480.0{}{}{}11610.0
567{}{}{}Necromancer Totem{}{}{}2.0{}{}{}15.0{}{}{}481.0{}{}{}11609.0
568{}{}{}Invader Goo{}{}{}2.0{}{}{}15.0{}{}{}482.0{}{}{}2071.0
569{}{}{}Skirmisher Goo{}{}{}2.0{}{}{}15.0{}{}{}483.0{}{}{}2074.0
570{}{}{}Interloper Goo{}{}{}2.0{}{}{}15.0{}{}{}484.0{}{}{}2070.0
571{}{}{}Webweaver Goo{}{}{}2.0{}{}{}15.0{}{}{}485.0{}{}{}2075.0
572{}{}{}Gravedigger Goo{}{}{}2.0{}{}{}15.0{}{}{}486.0{}{}{}2069.0
573{}{}{}Plaguespreader Goo{}{}{}2.0{}{}{}15.0{}{}{}487.0{}{}{}2073.0
574{}{}{}Arsonist Sweat{}{}{}2.0{}{}{}15.0{}{}{}488.0{}{}{}11184.0
575{}{}{}Necksnapper Sweat{}{}{}2.0{}{}{}15.0{}{}{}489.0{}{}{}11189.0
576{}{}{}Berserker Sweat{}{}{}2.0{}{}{}15.0{}{}{}490.0{}{}{}11185.0
577{}{}{}Knife Juggler Sweat{}{}{}2.0{}{}{}15.0{}{}{}491.0{}{}{}11188.0
578{}{}{}Alemaster Sweat{}{}{}2.0{}{}{}15.0{}{}{}492.0{}{}{}11183.0
579{}{}{}King Sweat{}{}{}2.0{}{}{}15.0{}{}{}493.0{}{}{}11187.0
580{}{}{}Peasant Sickle{}{}{}2.0{}{}{}15.0{}{}{}494.0{}{}{}9081.0
581{}{}{}Guardian Sickle{}{}{}2.0{}{}{}15.0{}{}{}495.0{}{}{}9078.0
582{}{}{}Slasher Sickle{}{}{}2.0{}{}{}15.0{}{}{}496.0{}{}{}9082.0
583{}{}{}Arcane Sickle{}{}{}2.0{}{}{}15.0{}{}{}497.0{}{}{}9075.0
584{}{}{}Flamehook Sickle{}{}{}2.0{}{}{}15.0{}{}{}498.0{}{}{}9077.0
585{}{}{}Darkscythe Sickle{}{}{}2.0{}{}{}15.0{}{}{}499.0{}{}{}9076.0
586{}{}{}Steampowered Sickle{}{}{}2.0{}{}{}15.0{}{}{}500.0{}{}{}9083.0
587{}{}{}Sturdy Tree Trunk{}{}{}2.0{}{}{}15.0{}{}{}501.0{}{}{}11672.0
588{}{}{}Fearsome Tree Trunk{}{}{}2.0{}{}{}15.0{}{}{}502.0{}{}{}11667.0
589{}{}{}Daunting Tree Trunk{}{}{}2.0{}{}{}15.0{}{}{}503.0{}{}{}11666.0
590{}{}{}Mangled Tree Trunk{}{}{}2.0{}{}{}15.0{}{}{}504.0{}{}{}11669.0
591{}{}{}Forest Tree Trunk{}{}{}2.0{}{}{}15.0{}{}{}505.0{}{}{}11668.0
592{}{}{}Monstrous Tree Trunk{}{}{}2.0{}{}{}15.0{}{}{}506.0{}{}{}11670.0
593{}{}{}Urhul Soil{}{}{}2.0{}{}{}15.0{}{}{}507.0{}{}{}9192.0
594{}{}{}Ahnkol Soil{}{}{}2.0{}{}{}15.0{}{}{}508.0{}{}{}9186.0
595{}{}{}Quarnok Soil{}{}{}2.0{}{}{}15.0{}{}{}509.0{}{}{}9191.0
596{}{}{}Quamar Soil{}{}{}2.0{}{}{}15.0{}{}{}510.0{}{}{}9190.0
597{}{}{}Ahnok Soil{}{}{}2.0{}{}{}15.0{}{}{}511.0{}{}{}9187.0
598{}{}{}Worker Stinger{}{}{}2.0{}{}{}15.0{}{}{}512.0{}{}{}11096.0
599{}{}{}Soldier Stinger{}{}{}2.0{}{}{}15.0{}{}{}513.0{}{}{}11095.0
600{}{}{}Slicer Stinger{}{}{}2.0{}{}{}15.0{}{}{}514.0{}{}{}11094.0
601{}{}{}Infiltrator Stinger{}{}{}2.0{}{}{}15.0{}{}{}515.0{}{}{}11092.0
602{}{}{}Guardian Stinger{}{}{}2.0{}{}{}15.0{}{}{}516.0{}{}{}11090.0
603{}{}{}Hiveleader Stinger{}{}{}2.0{}{}{}15.0{}{}{}517.0{}{}{}11091.0
604{}{}{}Spitting Mandible{}{}{}2.0{}{}{}15.0{}{}{}518.0{}{}{}4848.0
605{}{}{}Dragonlair Mandible{}{}{}2.0{}{}{}15.0{}{}{}519.0{}{}{}4845.0
606{}{}{}Goliath Mandible{}{}{}2.0{}{}{}15.0{}{}{}520.0{}{}{}4846.0
607{}{}{}Woolly Mandible{}{}{}2.0{}{}{}15.0{}{}{}521.0{}{}{}4849.0
608{}{}{}Canopy Mandible{}{}{}2.0{}{}{}15.0{}{}{}522.0{}{}{}4843.0
609{}{}{}Ancient Mandible{}{}{}2.0{}{}{}15.0{}{}{}523.0{}{}{}4842.0
610{}{}{}Raw Dough Ball{}{}{}2.0{}{}{}15.0{}{}{}524.0{}{}{}2867.0
611{}{}{}Life Plasma{}{}{}2.0{}{}{}15.0{}{}{}525.0{}{}{}7868.0
612{}{}{}Death Plasma{}{}{}2.0{}{}{}15.0{}{}{}526.0{}{}{}7867.0
613{}{}{}Chaos Plasma{}{}{}2.0{}{}{}15.0{}{}{}527.0{}{}{}7866.0
614{}{}{}Sorcery Plasma{}{}{}2.0{}{}{}15.0{}{}{}528.0{}{}{}7871.0
615{}{}{}Nature Plasma{}{}{}2.0{}{}{}15.0{}{}{}529.0{}{}{}7870.0
616{}{}{}Master Plasma{}{}{}2.0{}{}{}15.0{}{}{}530.0{}{}{}7869.0
617{}{}{}Vicious Carrot{}{}{}2.0{}{}{}15.0{}{}{}531.0{}{}{}2168.0
618{}{}{}Vile Carrot{}{}{}2.0{}{}{}15.0{}{}{}535.0{}{}{}2169.0
619{}{}{}Volatile Carrot{}{}{}2.0{}{}{}15.0{}{}{}534.0{}{}{}2172.0
620{}{}{}Volcanic Carrot{}{}{}2.0{}{}{}15.0{}{}{}532.0{}{}{}2173.0
621{}{}{}Viridian Carrot{}{}{}2.0{}{}{}15.0{}{}{}533.0{}{}{}2171.0
622{}{}{}Vampiric Carrot{}{}{}2.0{}{}{}15.0{}{}{}536.0{}{}{}2167.0
623{}{}{}Abyssal Embryo{}{}{}2.0{}{}{}15.0{}{}{}193.0{}{}{}2992.0
624{}{}{}Transient Embryo{}{}{}2.0{}{}{}15.0{}{}{}194.0{}{}{}2998.0
625{}{}{}Dread Embryo{}{}{}2.0{}{}{}15.0{}{}{}195.0{}{}{}2994.0
626{}{}{}Entropic Embryo{}{}{}2.0{}{}{}15.0{}{}{}196.0{}{}{}2995.0
627{}{}{}Nightveil Embryo{}{}{}2.0{}{}{}15.0{}{}{}197.0{}{}{}2996.0
628{}{}{}Doomsday Embryo{}{}{}2.0{}{}{}15.0{}{}{}198.0{}{}{}2993.0
629{}{}{}Soothsayer Bell{}{}{}2.0{}{}{}15.0{}{}{}41.0{}{}{}1373.0
630{}{}{}Holycaster Horseshoe{}{}{}2.0{}{}{}15.0{}{}{}3.0{}{}{}4194.0
631{}{}{}Dried Vomit{}{}{}2.0{}{}{}15.0{}{}{}967.0{}{}{}3441.0
632{}{}{}Broken Bottle{}{}{}2.0{}{}{}15.0{}{}{}966.0{}{}{}3440.0
633{}{}{}Musgrave's Tears{}{}{}2.0{}{}{}15.0{}{}{}984.0{}{}{}5239.0
634{}{}{}Mothis' Tears{}{}{}2.0{}{}{}15.0{}{}{}983.0{}{}{}5239.0
635{}{}{}Vashstine's Tears{}{}{}2.0{}{}{}15.0{}{}{}982.0{}{}{}5239.0
636{}{}{}Plugged Ear{}{}{}2.0{}{}{}15.0{}{}{}965.0{}{}{}5239.0
637{}{}{}Silver Spur{}{}{}2.0{}{}{}15.0{}{}{}964.0{}{}{}5239.0
638{}{}{}Blind Eye{}{}{}2.0{}{}{}15.0{}{}{}963.0{}{}{}5239.0
639{}{}{}Chroma's Emblem{}{}{}2.0{}{}{}15.0{}{}{}962.0{}{}{}2346.0
640{}{}{}Chroma's Tarnished Jewel{}{}{}2.0{}{}{}15.0{}{}{}961.0{}{}{}2347.0
641{}{}{}Chroma's Bent Crown{}{}{}2.0{}{}{}15.0{}{}{}960.0{}{}{}2345.0
642{}{}{}Ianne's Bad Leg{}{}{}2.0{}{}{}15.0{}{}{}959.0{}{}{}4216.0
643{}{}{}Ianne's Chiclets{}{}{}2.0{}{}{}15.0{}{}{}958.0{}{}{}4217.0
644{}{}{}Ianne's Third Eye{}{}{}2.0{}{}{}15.0{}{}{}957.0{}{}{}4218.0
645{}{}{}Cyhra's Tattered Ear{}{}{}2.0{}{}{}15.0{}{}{}956.0{}{}{}2639.0
646{}{}{}Ceaseless Spit{}{}{}2.0{}{}{}15.0{}{}{}557.0{}{}{}2184.0
647{}{}{}Ceaseless Heart{}{}{}2.0{}{}{}15.0{}{}{}558.0{}{}{}2183.0
648{}{}{}Ceaseless Fang{}{}{}2.0{}{}{}15.0{}{}{}559.0{}{}{}2182.0
649{}{}{}Deathwalker's Gem{}{}{}2.0{}{}{}15.0{}{}{}560.0{}{}{}2914.0
650{}{}{}Deathwalker's Tiara{}{}{}2.0{}{}{}15.0{}{}{}561.0{}{}{}2916.0
651{}{}{}Deathwalker's Harp{}{}{}2.0{}{}{}15.0{}{}{}562.0{}{}{}2915.0
652{}{}{}Shard of The Unguided{}{}{}2.0{}{}{}15.0{}{}{}563.0{}{}{}5239.0
653{}{}{}Eye of The Unguided{}{}{}2.0{}{}{}15.0{}{}{}564.0{}{}{}5239.0
654{}{}{}Blade of The Unguided{}{}{}2.0{}{}{}15.0{}{}{}565.0{}{}{}5239.0
655{}{}{}Flubris's Ichor{}{}{}2.0{}{}{}15.0{}{}{}567.0{}{}{}3328.0
656{}{}{}Flubris's Eyeballs{}{}{}2.0{}{}{}15.0{}{}{}566.0{}{}{}3327.0
657{}{}{}Flubris's Third Arm{}{}{}2.0{}{}{}15.0{}{}{}568.0{}{}{}3329.0
658{}{}{}Scroll of Misery{}{}{}2.0{}{}{}15.0{}{}{}569.0{}{}{}5239.0
659{}{}{}Crown of Misery{}{}{}2.0{}{}{}15.0{}{}{}570.0{}{}{}5239.0
660{}{}{}Twin Swords of Misery{}{}{}2.0{}{}{}15.0{}{}{}571.0{}{}{}5239.0
661{}{}{}Scylla's Plume{}{}{}2.0{}{}{}15.0{}{}{}572.0{}{}{}8943.0
662{}{}{}Charybdis' Trident{}{}{}2.0{}{}{}15.0{}{}{}573.0{}{}{}8944.0
663{}{}{}Cloud Opal{}{}{}2.0{}{}{}15.0{}{}{}574.0{}{}{}8942.0
664{}{}{}Phobos's Unrelenting Grasp{}{}{}2.0{}{}{}15.0{}{}{}575.0{}{}{}7812.0
665{}{}{}Phobos's Shortsword{}{}{}2.0{}{}{}15.0{}{}{}576.0{}{}{}7811.0
666{}{}{}Phobos's Crest{}{}{}2.0{}{}{}15.0{}{}{}577.0{}{}{}7810.0
667{}{}{}Andrick's Tattered Garb{}{}{}2.0{}{}{}15.0{}{}{}578.0{}{}{}328.0
668{}{}{}Andrick's Tarnished Crown{}{}{}2.0{}{}{}15.0{}{}{}579.0{}{}{}327.0
669{}{}{}Andrick's Molding Tome{}{}{}2.0{}{}{}15.0{}{}{}580.0{}{}{}326.0
670{}{}{}Claymore of Judgment{}{}{}2.0{}{}{}15.0{}{}{}581.0{}{}{}4375.0
671{}{}{}Claymore of Mercy{}{}{}2.0{}{}{}15.0{}{}{}582.0{}{}{}4376.0
672{}{}{}Claymore of Hatred{}{}{}2.0{}{}{}15.0{}{}{}583.0{}{}{}4374.0
673{}{}{}Shackler's Chains{}{}{}2.0{}{}{}15.0{}{}{}584.0{}{}{}8984.0
674{}{}{}Shackler's Signet{}{}{}2.0{}{}{}15.0{}{}{}585.0{}{}{}8985.0
675{}{}{}Shackler's Cape{}{}{}2.0{}{}{}15.0{}{}{}586.0{}{}{}8983.0
676{}{}{}Skyward Ear{}{}{}2.0{}{}{}15.0{}{}{}614.0{}{}{}2923.0
677{}{}{}Decaying Ear{}{}{}2.0{}{}{}15.0{}{}{}615.0{}{}{}2920.0
678{}{}{}Spirit Ear{}{}{}2.0{}{}{}15.0{}{}{}616.0{}{}{}2924.0
679{}{}{}Terra Ear{}{}{}2.0{}{}{}15.0{}{}{}617.0{}{}{}2925.0
680{}{}{}Cosmos Ear{}{}{}2.0{}{}{}15.0{}{}{}618.0{}{}{}2919.0
681{}{}{}Lost Ear{}{}{}2.0{}{}{}15.0{}{}{}619.0{}{}{}2922.0
682{}{}{}Overseer Antler{}{}{}2.0{}{}{}15.0{}{}{}620.0{}{}{}804.0
683{}{}{}Celestial Antler{}{}{}2.0{}{}{}15.0{}{}{}621.0{}{}{}801.0
684{}{}{}Guardian Antler{}{}{}2.0{}{}{}15.0{}{}{}622.0{}{}{}802.0
685{}{}{}Idol Antler{}{}{}2.0{}{}{}15.0{}{}{}623.0{}{}{}803.0
686{}{}{}Royal Antler{}{}{}2.0{}{}{}15.0{}{}{}624.0{}{}{}805.0
687{}{}{}Spirit Antler{}{}{}2.0{}{}{}15.0{}{}{}625.0{}{}{}806.0
688{}{}{}Brute Stitches{}{}{}2.0{}{}{}15.0{}{}{}803.0{}{}{}11098.0
689{}{}{}Volatile Stitches{}{}{}2.0{}{}{}15.0{}{}{}804.0{}{}{}11103.0
690{}{}{}Flesh Stitches{}{}{}2.0{}{}{}15.0{}{}{}805.0{}{}{}11100.0
691{}{}{}Gore Stitches{}{}{}2.0{}{}{}15.0{}{}{}806.0{}{}{}11101.0
692{}{}{}Ritual Stitches{}{}{}2.0{}{}{}15.0{}{}{}807.0{}{}{}11102.0
693{}{}{}Wandering Stitches{}{}{}2.0{}{}{}15.0{}{}{}808.0{}{}{}11104.0
694{}{}{}Guardian Mask{}{}{}2.0{}{}{}15.0{}{}{}632.0{}{}{}4889.0
695{}{}{}Shadowjumper Mask{}{}{}2.0{}{}{}15.0{}{}{}633.0{}{}{}4903.0
696{}{}{}Creeper Mask{}{}{}2.0{}{}{}15.0{}{}{}634.0{}{}{}4884.0
697{}{}{}Imposter Mask{}{}{}2.0{}{}{}15.0{}{}{}635.0{}{}{}4893.0
698{}{}{}Informer Mask{}{}{}2.0{}{}{}15.0{}{}{}636.0{}{}{}4894.0
699{}{}{}Scoundrel Mask{}{}{}2.0{}{}{}15.0{}{}{}638.0{}{}{}4902.0
700{}{}{}Huntsman Poem{}{}{}2.0{}{}{}15.0{}{}{}639.0{}{}{}8169.0
701{}{}{}Barbarian Poem{}{}{}2.0{}{}{}15.0{}{}{}640.0{}{}{}8165.0
702{}{}{}Cleric Poem{}{}{}2.0{}{}{}15.0{}{}{}641.0{}{}{}8167.0
703{}{}{}Monk Poem{}{}{}2.0{}{}{}15.0{}{}{}642.0{}{}{}8170.0
704{}{}{}Mystic Poem{}{}{}2.0{}{}{}15.0{}{}{}643.0{}{}{}8171.0
705{}{}{}Rogue Poem{}{}{}2.0{}{}{}15.0{}{}{}644.0{}{}{}8172.0
706{}{}{}Minstrel Harp{}{}{}2.0{}{}{}15.0{}{}{}645.0{}{}{}3951.0
707{}{}{}Balladeer Harp{}{}{}2.0{}{}{}15.0{}{}{}646.0{}{}{}3948.0
708{}{}{}Jongleur Harp{}{}{}2.0{}{}{}15.0{}{}{}647.0{}{}{}3950.0
709{}{}{}Poet Harp{}{}{}2.0{}{}{}15.0{}{}{}648.0{}{}{}3952.0
710{}{}{}Trovatore Harp{}{}{}2.0{}{}{}15.0{}{}{}649.0{}{}{}3953.0
711{}{}{}Versifier Harp{}{}{}2.0{}{}{}15.0{}{}{}650.0{}{}{}3954.0
712{}{}{}Roaring Husk{}{}{}2.0{}{}{}15.0{}{}{}651.0{}{}{}4207.0
713{}{}{}Dormant Husk{}{}{}2.0{}{}{}15.0{}{}{}652.0{}{}{}4204.0
714{}{}{}Ethereal Husk{}{}{}2.0{}{}{}15.0{}{}{}653.0{}{}{}4205.0
715{}{}{}Lurking Husk{}{}{}2.0{}{}{}15.0{}{}{}654.0{}{}{}4206.0
716{}{}{}Crashing Husk{}{}{}2.0{}{}{}15.0{}{}{}655.0{}{}{}4203.0
717{}{}{}Stomping Husk{}{}{}2.0{}{}{}15.0{}{}{}656.0{}{}{}4209.0
718{}{}{}Fire Oil{}{}{}2.0{}{}{}15.0{}{}{}657.0{}{}{}6342.0
719{}{}{}Earth Oil{}{}{}2.0{}{}{}15.0{}{}{}658.0{}{}{}6341.0
720{}{}{}Ice Oil{}{}{}2.0{}{}{}15.0{}{}{}659.0{}{}{}6343.0
721{}{}{}Thunder Oil{}{}{}2.0{}{}{}15.0{}{}{}660.0{}{}{}6344.0
722{}{}{}Water Oil{}{}{}2.0{}{}{}15.0{}{}{}661.0{}{}{}6345.0
723{}{}{}Wind Oil{}{}{}2.0{}{}{}15.0{}{}{}662.0{}{}{}6346.0
724{}{}{}Chaser Tuft{}{}{}2.0{}{}{}15.0{}{}{}663.0{}{}{}12248.0
725{}{}{}Duelist Tuft{}{}{}2.0{}{}{}15.0{}{}{}664.0{}{}{}12249.0
726{}{}{}Ranger Tuft{}{}{}2.0{}{}{}15.0{}{}{}665.0{}{}{}12252.0
727{}{}{}Runner Tuft{}{}{}2.0{}{}{}15.0{}{}{}666.0{}{}{}12253.0
728{}{}{}Warrior Tuft{}{}{}2.0{}{}{}15.0{}{}{}667.0{}{}{}12254.0
729{}{}{}Wrangler Tuft{}{}{}2.0{}{}{}15.0{}{}{}668.0{}{}{}12255.0
730{}{}{}Scholar Scalpel{}{}{}2.0{}{}{}15.0{}{}{}669.0{}{}{}8888.0
731{}{}{}Herbalist Scalpel{}{}{}2.0{}{}{}15.0{}{}{}670.0{}{}{}8885.0
732{}{}{}Alchemist Scalpel{}{}{}2.0{}{}{}15.0{}{}{}671.0{}{}{}8883.0
733{}{}{}Soothsayer Scalpel{}{}{}2.0{}{}{}15.0{}{}{}672.0{}{}{}8889.0
734{}{}{}Quack Scalpel{}{}{}2.0{}{}{}15.0{}{}{}673.0{}{}{}8887.0
735{}{}{}Surgeon Scalpel{}{}{}2.0{}{}{}15.0{}{}{}674.0{}{}{}8890.0
736{}{}{}Black Cloud{}{}{}2.0{}{}{}15.0{}{}{}783.0{}{}{}5239.0
737{}{}{}Mustard{}{}{}2.0{}{}{}15.0{}{}{}784.0{}{}{}5239.0
738{}{}{}Badge of Leadership{}{}{}2.0{}{}{}15.0{}{}{}785.0{}{}{}5239.0
739{}{}{}Meditator's Focus{}{}{}2.0{}{}{}15.0{}{}{}786.0{}{}{}5239.0
740{}{}{}Unbreakable Marble{}{}{}2.0{}{}{}15.0{}{}{}787.0{}{}{}5239.0
741{}{}{}Gnarled Branch{}{}{}2.0{}{}{}15.0{}{}{}788.0{}{}{}5239.0
742{}{}{}Particle of Mumu{}{}{}2.0{}{}{}15.0{}{}{}790.0{}{}{}7647.0
743{}{}{}Particle of Ugat{}{}{}2.0{}{}{}15.0{}{}{}791.0{}{}{}7657.0
744{}{}{}Particle of Aja Birku{}{}{}2.0{}{}{}15.0{}{}{}792.0{}{}{}7630.0
745{}{}{}Particle of Ottum{}{}{}2.0{}{}{}15.0{}{}{}782.0{}{}{}7650.0
746{}{}{}Particle of Dikya{}{}{}2.0{}{}{}15.0{}{}{}781.0{}{}{}7637.0
747{}{}{}Particle of Elqor{}{}{}2.0{}{}{}15.0{}{}{}793.0{}{}{}7638.0
748{}{}{}Particle of Iconus{}{}{}2.0{}{}{}15.0{}{}{}794.0{}{}{}7642.0
749{}{}{}Particle of Laglor{}{}{}2.0{}{}{}15.0{}{}{}795.0{}{}{}7645.0
750{}{}{}Particle of Yllor{}{}{}2.0{}{}{}15.0{}{}{}796.0{}{}{}7659.0
751{}{}{}Particle of Tisya{}{}{}2.0{}{}{}15.0{}{}{}798.0{}{}{}7656.0
752{}{}{}Particle of The Lost{}{}{}2.0{}{}{}15.0{}{}{}797.0{}{}{}7655.0
753{}{}{}Particle of Alakadan{}{}{}2.0{}{}{}15.0{}{}{}799.0{}{}{}7632.0
754{}{}{}Particle of Kalasag{}{}{}2.0{}{}{}15.0{}{}{}801.0{}{}{}7643.0
755{}{}{}Particle of Walken{}{}{}2.0{}{}{}15.0{}{}{}800.0{}{}{}7658.0
756{}{}{}Rotten Portal{}{}{}2.0{}{}{}15.0{}{}{}628.0{}{}{}5239.0
757{}{}{}Stone Portal{}{}{}2.0{}{}{}15.0{}{}{}626.0{}{}{}5239.0
758{}{}{}Blood Portal{}{}{}2.0{}{}{}15.0{}{}{}627.0{}{}{}5239.0
759{}{}{}Flesh Portal{}{}{}2.0{}{}{}15.0{}{}{}629.0{}{}{}5239.0
760{}{}{}Dark Portal{}{}{}2.0{}{}{}15.0{}{}{}630.0{}{}{}5239.0
761{}{}{}Fading Portal{}{}{}2.0{}{}{}15.0{}{}{}631.0{}{}{}5239.0
762{}{}{}Vext's Toes{}{}{}2.0{}{}{}15.0{}{}{}981.0{}{}{}12381.0
763{}{}{}Vext's Fingers{}{}{}2.0{}{}{}15.0{}{}{}980.0{}{}{}12381.0
764{}{}{}Vext's Eyebrows{}{}{}2.0{}{}{}15.0{}{}{}979.0{}{}{}12380.0
765{}{}{}Vext's Fur{}{}{}2.0{}{}{}15.0{}{}{}978.0{}{}{}12382.0
766{}{}{}Revolution of Siralim{}{}{}2.0{}{}{}15.0{}{}{}977.0{}{}{}5239.0
767{}{}{}Fall of Siralim{}{}{}2.0{}{}{}15.0{}{}{}976.0{}{}{}5239.0
768{}{}{}Rise of Siralim{}{}{}2.0{}{}{}15.0{}{}{}975.0{}{}{}5239.0
769{}{}{}Damaos' Skull{}{}{}2.0{}{}{}15.0{}{}{}974.0{}{}{}5239.0
770{}{}{}Damaos' Broken Crown{}{}{}2.0{}{}{}15.0{}{}{}973.0{}{}{}5239.0
771{}{}{}Damaos' Rusted Blade{}{}{}2.0{}{}{}15.0{}{}{}972.0{}{}{}5239.0
772{}{}{}Noetherian's Right Hand{}{}{}2.0{}{}{}15.0{}{}{}971.0{}{}{}5866.0
773{}{}{}Noetherian's Soul{}{}{}2.0{}{}{}15.0{}{}{}970.0{}{}{}5867.0
774{}{}{}Noetherian's Left Hand{}{}{}2.0{}{}{}15.0{}{}{}969.0{}{}{}5865.0
775{}{}{}Warrior Headdress{}{}{}2.0{}{}{}15.0{}{}{}802.0{}{}{}4009.0
776{}{}{}Brute Stitches{}{}{}2.0{}{}{}15.0{}{}{}803.0{}{}{}11098.0
777{}{}{}Volatile Stitches{}{}{}2.0{}{}{}15.0{}{}{}804.0{}{}{}11097.0
778{}{}{}Flesh Stitches{}{}{}2.0{}{}{}15.0{}{}{}805.0{}{}{}11100.0
779{}{}{}Gore Stitches{}{}{}2.0{}{}{}15.0{}{}{}806.0{}{}{}11101.0
780{}{}{}Ritual Stitches{}{}{}2.0{}{}{}15.0{}{}{}807.0{}{}{}11102.0
781{}{}{}Wandering Stitches{}{}{}2.0{}{}{}15.0{}{}{}808.0{}{}{}11104.0
782{}{}{}Time Figment{}{}{}2.0{}{}{}15.0{}{}{}816.0{}{}{}3213.0
783{}{}{}Chopper Shiv{}{}{}2.0{}{}{}15.0{}{}{}817.0{}{}{}9060.0
784{}{}{}Savage Doll{}{}{}2.0{}{}{}15.0{}{}{}818.0{}{}{}2834.0
785{}{}{}Dagon Fin{}{}{}2.0{}{}{}15.0{}{}{}819.0{}{}{}3217.0
786{}{}{}Spitting Husk{}{}{}2.0{}{}{}15.0{}{}{}820.0{}{}{}4208.0
787{}{}{}Slurping Bat Wings{}{}{}2.0{}{}{}15.0{}{}{}821.0{}{}{}1323.0
788{}{}{}Itherian Scales{}{}{}2.0{}{}{}15.0{}{}{}813.0{}{}{}5239.0
789{}{}{}Bile Stitches{}{}{}2.0{}{}{}15.0{}{}{}809.0{}{}{}11097.0
790{}{}{}Radiant Splinters{}{}{}2.0{}{}{}15.0{}{}{}810.0{}{}{}10189.0
